article_id,published_date,publisher,linked_ticker_count,linked_tickers,stratum,title,summary,classification_status,is_relevant,relevance_type,primary_company,primary_industry,event_type,target_company_sentiment,news_scope,expected_competitor_effect,materiality,confidence,reasoning_short,model,estimated_cost_usd,classified_at
885e27f4e6d67c2fad1685d7df0307eae4a9c90c5e6c65838377fce0088ed826,2025-08-20,Yahoo,2,RIVN;TSLA,autos_ev__other_unclear,Silent Thunder 2025: Gas vs. Electric Motorsports Showdown Comes to Atlanta,"Silent Thunder Events is bringing the ultimate Gas vs. Electric motorsports battle to Caffeine & Octane's Lanier Raceway for an all-day spectacle of speed, competition, and family fun.",success,true,industry_news,unclear,autos_ev,market_roundup,neutral,industry_wide,same_direction_contagion,1.0,3.0,A gas-vs-electric motorsports event is loosely relevant to the EV auto sector but has limited economic significance.,gpt-5.4-mini,0.0,2026-06-21T21:19:42+00:00
4bcda67375e42e57cfec30591cd2a205d260567807d28ba72503fc6818a0d0ce,2025-10-09,MarketWatch,1,DAL,airlines_travel__market_roundup_or_advice,"S&P 500 Futures Flat in Premarket Trading; Ferrari, Somnigroup International Lag","S&P 500 Futures Flat in Premarket Trading; Ferrari, Somnigroup International Lag",success,true,market_roundup_but_relevant,DAL,airlines_travel,market_roundup,neutral,macro_wide,neutral_or_no_clear_effect,1.0,3.0,"This is a broad premarket roundup with only a linked airline ticker, so it has limited but relevant sector context.",gpt-5.4-mini,0.0,2026-06-21T21:17:29+00:00
cf2ffa7efe59898a154ee04f40bcb6107b9b92c2fa1f5bfbe7a6373e4542ef5f,2026-01-21,Yahoo,1,TSLA,autos_ev__macro_policy,S&P Futures Muted With Focus on Trump’s Davos Address and Corporate Earnings,"March S&P 500 E-Mini futures (ESH26) are trending down -0.04% this morning as investors cautiously await U.S. President Donald Trump’s address at the World Economic Forum in Davos, as well as a new round of economic data and corporate earnings reports.",success,true,market_roundup_but_relevant,TSLA,macro_market,market_roundup,neutral,macro_wide,same_direction_contagion,1.0,3.0,"This is a broad market roundup with no Tesla-specific news, but it is loosely relevant to the linked autos/EV stratum.",gpt-5.4-mini,0.0,2026-06-21T21:19:09+00:00
7f36a1606f0beb1976cd84f9a2fca8306eecbf1d7b4ebb7e1f933ca2eb6657b8,2026-04-13,CNBC,2,DAL;LUV,airlines_travel__other_unclear,"Stocks making the biggest moves midday: Oracle, Conagra, Salesforce, Goldman Sachs & more",Here are some of the stocks making headlines in midday trading.,success,true,market_roundup_but_relevant,DAL,airlines_travel,market_roundup,unclear,mixed,neutral_or_no_clear_effect,1.0,3.0,"This is a market roundup that mentions airline names linked to DAL and LUV, but gives no specific airline catalyst.",gpt-5.4-mini,0.0,2026-06-21T21:18:07+00:00
e44fe7b18c3887cb345889d4d02df879494fc2c6c47b7b644defd124e987bccc,2025-09-18,Yahoo,1,NVDA,semiconductors_ai__market_roundup_or_advice,Nvidia's $5 Billion Shock Deal Sends Intel to the Moon,Wall Street erupts as Nvidia fuels Intel's biggest rally since the dot-com era,success,true,competitor_company_news,Intel,semiconductors_ai,partnership_or_contract,positive,firm_specific,opposite_direction_competition,5.0,4.0,A major Nvidia-Intel deal is highly relevant to semiconductor competition and directly boosts Intel.,gpt-5.4-mini,0.0,2026-06-21T21:25:35+00:00
059fd266ce39a6111b8f31a3b617e6222ef03a395401e43d10049d3209207049,2025-07-08,Yahoo,1,F,autos_ev__firm_event,Ford: Michigan EV battery plant 'on track' for production tax credits,"In May, Ford warned that the House version of U.S. tax legislation would potentially cut credits that supported manufacturing using Chinese tech.",success,true,target_company_news,F,autos_ev,legal_regulatory_policy,positive,firm_specific,same_direction_contagion,4.0,4.0,"Ford says its Michigan EV battery plant remains on track for production tax credits, which is supportive for Ford and relevant to EV policy conditions.",gpt-5.4-mini,0.0,2026-06-21T21:18:35+00:00
aaafc199eee3325675e1e49d707b0b08ca62793ea509bf284e956b89fd771022,2025-07-08,Benzinga,1,INTC,semiconductors_ai__macro_policy,Copper Rallies To Record Highs After Trump's 50% Tariff Bombshell: What's Moving Markets Tuesday?,"U.S. stocks were little changed on Tuesday as investors stayed cautious following a series of letters from the White House to major trading partners, outlining sweeping new tariffs.",success,true,macro_policy_news,unclear,macro_market,macro_rates_tariffs_oil_geopolitics,neutral,macro_wide,same_direction_contagion,4.0,4.0,"The article is about sweeping new U.S. tariffs and market reaction, which can affect semiconductor supply chains and sector sentiment broadly.",gpt-5.4-mini,0.0,2026-06-21T21:25:08+00:00
a853806f69d6763ef7ba0bf41a158d6ae02b27eea226cb651746117e8aa58d50,2025-07-09,Yahoo,1,INTC,semiconductors_ai__macro_policy,NVIDIA Bets on Sovereign AI: Will It Shield Against Trade War?,"As trade war restrictions bite, NVDA pivots to sovereign AI with big bets in Europe, Saudi Arabia and beyond.",success,true,industry_news,NVIDIA,semiconductors_ai,macro_rates_tariffs_oil_geopolitics,positive,industry_wide,same_direction_contagion,4.0,4.0,"The piece describes NVIDIA’s response to trade restrictions and sovereign AI demand, which is relevant to the semiconductor AI sector and peers.",gpt-5.4-mini,0.0,2026-06-21T21:25:17+00:00
d6f15fe428d8cd77e1ac48637365f90d7cc5500ccf8788c1da45fb712a8cbe74,2025-07-11,Yahoo,4,AAL;DAL;LUV;UAL,airlines_travel__other_unclear,Delta Air Lines Projects Clearer Skies Ahead,"There were some rough skies for a couple months there, but Delta seems to think it has now punched through to the other side.",success,true,target_company_news,DAL,airlines_travel,earnings_or_guidance,positive,firm_specific,same_direction_contagion,4.0,4.0,Delta’s outlook is directly relevant to airline peers because it signals sector demand and margin conditions.,gpt-5.4-mini,0.0,2026-06-21T21:30:33+00:00
2faa7c55a7c14d501a6a3330c93d8ee2f9f332c5f0803ba0ff16983cea3b2f40,2025-07-16,Yahoo,1,AAPL,big_tech_cloud__macro_policy,"Indonesia to Face 19% Tariff and Buy 50 Boeing Jets, Trump Says","(Bloomberg) -- President Donald Trump said he reached a deal with Indonesia that will tariff its goods at 19%, adding that the Southeast Asian nation agreed to erase all duties on US imports and buy more than $19 billion of American products including 50 Boeing Co. jets.Most Read from BloombergThe Dutch Intersection Is Coming to Save Your LifeAdvocates Fear US Agents Are Using ‘Wellness Checks’ on Children as a Prelude to ArrestsLA Homelessness Drops for Second YearManhattan, Chicago Murder Rate",success,true,macro_policy_news,Boeing,airlines_travel,macro_rates_tariffs_oil_geopolitics,positive,macro_wide,same_direction_contagion,4.0,4.0,The tariff deal and Boeing jet purchase are economically meaningful for aviation and trade-sensitive firms.,gpt-5.4-mini,0.0,2026-06-21T21:22:50+00:00
305beca8f74a902e264ae05b100b513d346c95af3d52ea9610554f9481a329f2,2025-07-16,Finnhub,1,JPM,banks_finance__macro_policy,Wall Street CEOs see some tariff impact filtering into customer behavior,"NEW YORK, July 16 - Some top executives at Wall Street banks have been showingconcern about higher inflation and potential deterioration ofthe U.S. economy as tariffs take effect,...",success,true,macro_policy_news,JPM,banks_finance,macro_rates_tariffs_oil_geopolitics,negative,macro_wide,same_direction_contagion,4.0,4.0,"The article says tariffs are affecting customer behavior and bank CEOs see macro deterioration, which matters for JPM and peers.",gpt-5.4-mini,0.0,2026-06-21T21:20:54+00:00
5df27d018351223c9717c9218719eb8eba3411c310513911e9691bc1c8dca3cf,2025-07-16,Finnhub,1,AAPL,big_tech_cloud__macro_policy,Major developments in Trump's trade war,U.S. President Donald Trump's tariffdecisions since he took office on January 20 have shockedfinancial markets and sent a wave of uncertainty through theglobal economy. Here is a...,success,true,macro_policy_news,AAPL,big_tech_cloud,macro_rates_tariffs_oil_geopolitics,negative,macro_wide,same_direction_contagion,4.0,4.0,The article covers Trump tariff decisions that can affect Apple and the broader tech supply chain.,gpt-5.4-mini,0.0,2026-06-21T21:22:50+00:00
cc8512ed4b3f15cee0f97aa27f177ab55a7655ef2ddd61c5967d20831186034d,2025-07-16,Yahoo,1,GOOGL,big_tech_cloud__macro_policy,Huawei Tops China Smartphone Market for First Time in Years,"(Bloomberg) -- Huawei Technologies Co. took the top spot in China’s smartphone market for the first time in more than four years, a comeback fueled by new designs and software that appealed to users in a slowing market.Most Read from BloombergThe Dutch Intersection Is Coming to Save Your LifeAdvocates Fear US Agents Are Using ‘Wellness Checks’ on Children as a Prelude to ArrestsLA Homelessness Drops for Second YearManhattan, Chicago Murder Rates Drop in 2025, Officials SayThe hardware giant held",success,true,industry_news,Huawei Technologies Co.,big_tech_cloud,demand_sales_or_deliveries,positive,industry_wide,negative_for_competitors,4.0,4.0,Huawei’s smartphone market share gain signals stronger competition and demand shifts in the consumer tech ecosystem.,gpt-5.4-mini,0.0,2026-06-21T21:22:51+00:00
fcd68b8a373c21bdcd717c7705dc27eb8c83d82f33bee186419b1ff609a376d9,2025-07-17,Yahoo,5,AAPL;GOOGL;META;MSFT;TSLA,semiconductors_ai__analyst_or_earnings,"Zacks Investment Ideas feature highlights: Alphabet, Meta Platforms, Tesla, Apple and Microsoft","GOOGL secures top Windsurf talent and tech in a $2.4B move, boosting its AI edge ahead of key earnings next week.",success,true,market_roundup_but_relevant,GOOGL,big_tech_cloud,merger_acquisition_investment,positive,firm_specific,negative_for_competitors,4.0,4.0,"The piece highlights Alphabet’s $2.4B Windsurf talent and tech acquisition, which strengthens its AI position versus peers.",gpt-5.4-mini,0.0,2026-06-21T21:24:32+00:00
c5aeaf4a15c9e38a12bf439fe6ac5e88736e199408b9d1edf56ddf7dcfa6fe6a,2025-07-18,Yahoo,2,C;NVDA,other_unclear__market_roundup_or_advice,"The Score: Norfolk Southern, Citigroup, Nvidia and More Stocks That Defined the Week","The U.S. may be getting closer to a transcontinental railroad.  Railroad operator  Union Pacific  is holding talks to acquire its smaller rival  Norfolk Southern  The Wall Street Journal reported Thursday.  In the U.S., no railroad operator currently has a network running coast-to-coast.",success,true,market_roundup_but_relevant,Norfolk Southern,other,merger_acquisition_investment,positive,firm_specific,same_direction_contagion,4.0,4.0,"The roundup includes a potentially transformative acquisition talk involving Norfolk Southern, which is economically meaningful for rail peers.",gpt-5.4-mini,0.0,2026-06-21T21:23:36+00:00
c07b9e20251ba279d3cbc7f5545575087442af9c899abe5b53d147ccaf04501c,2025-07-27,Yahoo,2,BAC;C,banks_finance__other_unclear,Stablecoins Are Here to Stay. Who Stands to Gain From Them?,Companies that have been waiting on the crypto sidelines are likely about to jump in the game following the passage of the GENIUS Act.,success,true,industry_news,unclear,banks_finance,legal_regulatory_policy,positive,industry_wide,same_direction_contagion,4.0,4.0,"The GENIUS Act could boost stablecoin adoption across banks and finance firms, affecting the whole sector.",gpt-5.4-mini,0.0,2026-06-21T21:21:40+00:00
37a86d01cd653d1c1da77f565dd875b044d99764e90d4af8dda1326f6c78505b,2025-07-30,Yahoo,1,WFC,banks_finance__macro_policy,"Trump Hits India With 25% Tariff, Threatens More Over Russia","(Bloomberg) -- President Donald Trump said he would impose a tariff of at least 25% on India’s exports to the US starting Friday, though later added that the two sides were still in talks. Most Read from BloombergThe World’s Data Center Capital Has Residents SurroundedAn Abandoned Art-Deco Landmark in Buffalo Awaits RevivalBudapest’s Most Historic Site Gets a Controversial RebuildSan Francisco in Talks With Vanderbilt for Downtown CampusWe Should All Be Biking Along the BeachTrump on Wednesday s",success,true,macro_policy_news,India,banks_finance,macro_rates_tariffs_oil_geopolitics,negative,macro_wide,same_direction_contagion,4.0,4.0,A new U.S. tariff on India is a macro trade-policy shock that can affect banks and broader financial exposure tied to India.,gpt-5.4-mini,0.0,2026-06-21T21:20:57+00:00
c31fb25453346bdb96f7c91d30e88b8f8cba7ef87abf48e403106a54f7f9fd75,2025-07-30,Yahoo,1,C,banks_finance__firm_event,Samsung’s Tesla Order Fuels Recovery Bets Despite Chip Woes,(Bloomberg) -- Samsung Electronics Co.’s surprise $16.5 billion chipmaking deal with Tesla Inc. has breathed new life into a foundry business all but written off by many investors.Most Read from BloombergThe World’s Data Center Capital Has Residents SurroundedAn Abandoned Art-Deco Landmark in Buffalo Awaits RevivalBudapest’s Most Historic Site Gets a Controversial RebuildSan Francisco in Talks With Vanderbilt for Downtown CampusBoston’s Dumpsters Overflow as Trash-Strike Summer Drags OnIts stock,success,true,competitor_company_news,Samsung Electronics,semiconductors_ai,partnership_or_contract,positive,firm_specific,same_direction_contagion,4.0,4.0,Samsung’s large Tesla foundry deal is meaningful semiconductor industry news with spillover implications for peers.,gpt-5.4-mini,0.0,2026-06-21T21:20:31+00:00
c1864682be29a59c31e3dcaf4004255437adee074f959e89e6a173b5f321defb,2025-08-07,Yahoo,1,AVGO,semiconductors_ai__macro_policy,Apple's Stock Rallies on Trump's Plan for 'Make in America' Tariff Exemptions,"Apple stock was on course for a second day of solid gains, after President Trump said late Wednesday the iPhone maker and other tech companies could avoid 100% chip tariffs by investing in U.S. manufacturing.",success,true,competitor_company_news,Apple,semiconductors_ai,macro_rates_tariffs_oil_geopolitics,positive,mixed,same_direction_contagion,4.0,4.0,"Tariff exemptions tied to U.S. manufacturing could affect Apple and chip suppliers broadly, with spillovers across the semiconductor sector.",gpt-5.4-mini,0.0,2026-06-21T21:25:11+00:00
fe48dd62dec44db4dfe86d0225e3fe63ee375d4f9e4f00328442a53b860dd8a3,2025-08-08,Yahoo,3,F;GM;RIVN,autos_ev__other_unclear,"U.S. Electric Vehicles Are At A Crossroad; Trump's Budget Ends Incentives, China Remains All-In",U.S. EV sales slowed sharply since 2022. Did Trump's incentive-cutting budget drive a nail into the EF coffin?,success,true,industry_news,unclear,autos_ev,macro_rates_tariffs_oil_geopolitics,negative,industry_wide,same_direction_contagion,4.0,4.0,"The article discusses U.S. EV demand and policy incentives affecting the whole EV industry, including Ford, GM, and Rivian.",gpt-5.4-mini,0.0,2026-06-21T21:19:57+00:00
a24834e289162870775f9a5bd1b6026bbb97f7f7b5aae4cd27f0f1ed7d0a2b23,2025-08-14,Yahoo,3,BAC;JPM;WFC,banks_finance__firm_event,Trump’s Beef with Bank of America’s Corporate Governance Goes Beyond His Personal Accounts: Exclusive,"By Josh Kosman Bank of America CEO Brian Moynihan may be a marked man in the White House and not just because his bank would not take President Trump’s money, sources said. Trump on August 7 signed an executive order mandating banking regulators to investigate whether banks have discriminated against conservatives and certain industries. President Trump is […] The post Trump’s Beef with Bank of America’s Corporate Governance Goes Beyond His Personal Accounts: Exclusive appeared first on CorpGov.",success,true,target_company_news,BAC,banks_finance,legal_regulatory_policy,negative,firm_specific,same_direction_contagion,4.0,4.0,The article focuses on Bank of America and a White House regulatory probe that could affect its governance and operations.,gpt-5.4-mini,0.0,2026-06-21T21:20:38+00:00
4736522812daa0413d327a96bd1f5dc68b7b2c727f52c36ab45c698f3d12a88e,2025-08-22,Yahoo,1,AMZN,big_tech_cloud__macro_policy,The Biggest Retailers Are Thriving in the Tariff Economy,"In the tariff economy, retailers who cater to cautious consumers are winning.  Walmart Amazon  and the owner of T.J. Maxx are scooping up market share from rivals by offering shoppers good deals and convenience.  In a bid to ease the burden on stressed-out consumers and undercut competitors, Walmart has kept price increases to a minimum by absorbing much of the tariff cost.",success,true,competitor_company_news,Walmart,macro_market,macro_rates_tariffs_oil_geopolitics,positive,industry_wide,same_direction_contagion,4.0,4.0,"The article says major retailers are benefiting from tariffs and cautious consumers, implying broad retail spillovers including Amazon.",gpt-5.4-mini,0.0,2026-06-21T21:22:54+00:00
8a6765549d034091ab371f6bfd72cc90445f72e9ddbafebe8c412180166a686b,2025-08-22,Yahoo,1,NVDA,semiconductors_ai__macro_policy,"Powell's Jackson Hole speech, Nvidia's China woes: Top stories","Here are some of the stories Wall Street is watching on Friday, Aug. 22. Federal Reserve Chairman Jerome Powell will give a highly-anticipated speech from the Kansas City Fed's annual Jackson Hole Economic Policy Symposium. Nvidia (NVDA) is in talks with the US government about shipping a new chip to China, CEO Jensen Huang told reporters. It comes as The Information reports that Nvidia has halted H20 chip production after China cracked down on the chip's purchases. To watch more expert insights and analysis on the latest market action, check out more Morning Brief.",success,true,market_roundup_but_relevant,NVDA,semiconductors_ai,macro_rates_tariffs_oil_geopolitics,negative,mixed,same_direction_contagion,4.0,4.0,"The roundup centers on Nvidia’s China chip issues and Powell’s Jackson Hole speech, both relevant to semiconductors and macro conditions.",gpt-5.4-mini,0.0,2026-06-21T21:25:11+00:00
7f9cce4661ff997180451fa36903d3a858c4246fd7198c957eac92b09b1516a9,2025-08-28,Yahoo,1,QCOM,semiconductors_ai__firm_event,"Trump-Intel deal designed to block sale of chipmaking unit, CFO says","The Trump administration’s investment in Intel was structured to deter the chipmaker from selling its manufacturing unit, its chief financial...",success,true,competitor_company_news,Intel,semiconductors_ai,management_or_governance,negative,firm_specific,same_direction_contagion,4.0,4.0,Intel’s government-backed deal affects its strategic flexibility and is relevant to semiconductor competitors.,gpt-5.4-mini,0.0,2026-06-21T21:24:52+00:00
297f718408ba314f531ec8509041cfd8e01e2608d3c5be797d3d02618947276d,2025-08-29,SeekingAlpha,1,QCOM,semiconductors_ai__analyst_or_earnings,Nvidia: Not All That Glitters Is Growth,"Nvidia Corporation delivered outstanding FQ2 2026 results, smashing revenue and EPS estimates despite already high expectations. Click for more on NVDA stock.",success,true,competitor_company_news,NVDA,semiconductors_ai,earnings_or_guidance,positive,firm_specific,same_direction_contagion,4.0,4.0,Nvidia’s strong earnings are relevant competitor news for Qualcomm and signal continued strength in AI semiconductors.,gpt-5.4-mini,0.0,2026-06-21T21:24:29+00:00
374e901e4cc2cfa403295ccfa4b6262514a8c939a85600a20a8674960b2e08c4,2025-09-02,Yahoo,4,BAC;C;JPM;WFC,banks_finance__other_unclear,Market Chatter: US Regulators Scale Down Bank Exams as Trump Policies Shift Focus From Non-Core Issues,"US regulators have postponed, scaled back or cancelled certain bank exams and the use of confidentia",success,true,industry_news,unclear,banks_finance,legal_regulatory_policy,positive,industry_wide,same_direction_contagion,4.0,4.0,"The article describes a regulatory shift affecting U.S. banks broadly, which is relevant to the linked bank sector.",gpt-5.4-mini,0.0,2026-06-21T21:21:42+00:00
5917e54722d52c67b435f7094fa3890be5f2eb999ffb5d943efe2577237010ed,2025-09-04,Yahoo,1,GM,autos_ev__market_roundup_or_advice,GM Just Hit the Brakes on EVs--Here's What Wall Street Didn't See Coming,"Trump's $7,500 tax credit kill just rewired GM's electric roadmap--and investors may not be ready for the detour.",success,true,target_company_news,GM,autos_ev,macro_rates_tariffs_oil_geopolitics,negative,firm_specific,same_direction_contagion,4.0,4.0,"GM is directly affected by the end of the EV tax credit, which likely pressures the broader EV auto sector.",gpt-5.4-mini,0.0,2026-06-21T21:30:34+00:00
eec80161a9d0d5bf5ecddcea996d863a454992bade9d4a5d751e02cffc437c70,2025-09-16,Yahoo,2,AAPL;MSFT,big_tech_cloud__macro_policy,Cloud AI Update - Navigating Challenges Shaping The Future Of Generative AI,"The generative AI market is experiencing significant shifts influenced by rising operational costs and geopolitical factors. Despite challenges like the high cost of developing large-scale AI models and the impact of US tariffs on semiconductor supply chains, the market is seeing robust growth in automated content creation across sectors such as advertising and e-commerce. Demand for AI-driven multi-format content is driving enterprises to invest in tools that amplify creativity while cutting...",success,true,industry_news,unclear,big_tech_cloud,macro_rates_tariffs_oil_geopolitics,mixed,industry_wide,same_direction_contagion,4.0,4.0,"The piece discusses generative AI industry trends, costs, and tariff-related supply chain pressures affecting major cloud/tech firms.",gpt-5.4-mini,0.0,2026-06-21T21:22:58+00:00
1a2ac5eb0c6a1bda73b8262986184ab66e995991c223c1854f1781a936e3d213,2025-09-17,Yahoo,2,MSFT;TSLA,big_tech_cloud__analyst_or_earnings,Oracle Sparks Bubble Talk With Stock Price in Dot-Com Territory,"Shares of the database software company have soared 84% this year, the seventh-best performance in the S&P 500 Index, as scorching demand for AI computing turbocharges its revenue growth.  Oracle also has been linked to the Trump administration’s negotiations to keep TikTok operating in the US.  The company has served as TikTok’s primary cloud infrastructure provider for years.",success,true,competitor_company_news,Oracle,big_tech_cloud,demand_sales_or_deliveries,positive,firm_specific,same_direction_contagion,4.0,4.0,Oracle’s surge reflects strong AI cloud demand and could signal similar tailwinds for cloud peers like Microsoft.,gpt-5.4-mini,0.0,2026-06-21T21:22:04+00:00
ca1376122235fdf328e2b6ff1182485b92284fa58c6019114538db219a138913,2025-09-17,Yahoo,1,GOOGL,big_tech_cloud__macro_policy,"Top Midday Stories: Markets Await Fed Rate Decision; China Regulator Reportedly Bans Nvidia Chip Sales to Alibaba, ByteDance","The Dow Jones Industrial Average was up in late-morning trading Wednesday, while the S&P 500 and the",success,true,macro_policy_news,Nvidia,semiconductors_ai,legal_regulatory_policy,negative,macro_wide,same_direction_contagion,4.0,4.0,The reported China ban on Nvidia chip sales is a meaningful regulatory shock for AI semiconductors and likely affects the broader sector.,gpt-5.4-mini,0.0,2026-06-21T21:30:37+00:00
f14cf1755ee7eb7ba97f9aed48402eb524de4a06c90d86fbdf0dee8e378cc807,2025-09-18,Yahoo,3,AMZN;GOOGL;MSFT,big_tech_cloud__market_roundup_or_advice,Wall Street Sees Oracle Taking Run At Cloud's 'Big Three' With AI Growth Targets,"The cloud-computing era for enterprise tech has been dominated by a ""Big Three"" of tech giants: Amazon, Microsoft and Google parent company Alphabet.  With AI demand supercharging growth for Oracle's cloud business, some stock analysts predict that the database tech stalwart will soon disrupt the status quo.  Oracle stock posted its best single-day this century on Sept. 10, a day after reporting its fiscal Q1 results.",success,true,competitor_company_news,Oracle,big_tech_cloud,demand_sales_or_deliveries,positive,industry_wide,same_direction_contagion,4.0,4.0,Oracle’s AI-driven cloud growth could pressure the Big Three cloud rivals and signals strong industry demand.,gpt-5.4-mini,0.0,2026-06-21T21:23:15+00:00
6e6dc3d0112e9853caf70273f8b959c59845d028e549a5d3e2e23d2f22d03bcb,2025-09-21,Yahoo,1,TSLA,autos_ev__firm_event,Elon Musk Shifts Focus to xAI as Grok Reaches 64 Million Users,Tesla board weighs record pay package as Musk splits time between ventures,success,true,target_company_news,TSLA,autos_ev,management_or_governance,mixed,firm_specific,neutral_or_no_clear_effect,4.0,4.0,"The article concerns Tesla governance and Musk’s time allocation, which can affect TSLA directly.",gpt-5.4-mini,0.0,2026-06-21T21:30:33+00:00
7fa9fb10149f687c626110eadfc9c7973079c97ffc28aac09b3daa09964ee2cb,2025-09-22,Yahoo,1,AVGO,semiconductors_ai__market_roundup_or_advice,A Deal Between AI Powers Lifts Stock Market to a Record,The stock market notched new records Monday thanks to a blockbuster deal between two of the largest players in the artificial-intelligence boom.  Nvidia  shares advanced 3.9%—reaching their own all-time high—after the chip maker said it would invest up to $100 billion in ChatGPT maker OpenAI to fund an enormous data-center build-out.,success,true,market_roundup_but_relevant,Nvidia,semiconductors_ai,merger_acquisition_investment,positive,industry_wide,same_direction_contagion,4.0,4.0,"A major Nvidia-OpenAI investment signals stronger AI infrastructure demand, which can lift sentiment across semiconductor peers.",gpt-5.4-mini,0.0,2026-06-21T21:25:38+00:00
c0db9c1b526f79110cd84c28f78f47343948c4f22a2b73f30cf81f4b63c4a75e,2025-09-26,Yahoo,1,QCOM,semiconductors_ai__firm_event,DIGITIMES Asia Tech Forum 2025: Qualcomm and MediaTek take smartphone rivalry to the cloud in AI chips,"With global smartphone sales leveling off, Qualcomm and MediaTek are taking their long-running rivalry into the fast-growing cloud AI ASIC market. DIGITIMES Research estimates MediaTek controlled 37% of the smartphone application processor market in 2024, ahead of Qualcomm at 27%. Together, the two suppliers accounted for more than 60% of shipments. With handset growth expected to remain stuck in the low single digits, both companies are turning to cloud computing chips as a new source of expans",success,true,target_company_news,QCOM,semiconductors_ai,product_or_technology,positive,mixed,same_direction_contagion,4.0,4.0,"The article says Qualcomm is expanding from smartphones into cloud AI chips, which is economically meaningful for QCOM and its semiconductor rivals.",gpt-5.4-mini,0.0,2026-06-21T21:30:41+00:00
815c24ff0cfccae4aaeb8c87e3697c0ef37d2aabda584a4b2b36e720ed5a95a2,2025-10-02,Yahoo,1,RIVN,autos_ev__analyst_or_earnings,"Musk reports Tesla sales jump after months of boycotts, but experts suspect more pain is in store","Months after Elon Musk left the Trump administration to the relief of Tesla investors worried about boycotts, the world's richest man has announced some good news: Sales of Tesla cars are back.  The electric vehicle maker run by Musk reported Thursday that car sales jumped 7% in the three months through September after plunging for most of the year as people turned off by his embrace of President Donald Trump and far-right politicians in Europe balked at buying his cars.  In fact, many Tesla rivals saw sales rise more.",success,true,competitor_company_news,Tesla,autos_ev,demand_sales_or_deliveries,positive,firm_specific,negative_for_competitors,4.0,4.0,"Tesla sales rebounded, which is directly relevant to EV competition and may pressure rivals.",gpt-5.4-mini,0.0,2026-06-21T21:18:12+00:00
591cced77ab79b1ef6e59524feabcefa3ddbaf128efdc3eaecf0309825c09cab,2025-10-05,Yahoo,1,F,autos_ev__other_unclear,The EV Tax Credit Just Expired -- 3 Stocks That Could Still Win Without It,Not all EV makers will be crushed by the expiring sales incentive.,success,true,industry_news,F,autos_ev,macro_rates_tariffs_oil_geopolitics,mixed,industry_wide,same_direction_contagion,4.0,4.0,"The article discusses the expiration of the EV tax credit, a sector-wide policy change affecting Ford and other EV makers.",gpt-5.4-mini,0.0,2026-06-21T21:19:47+00:00
39c0338dae54d5382fa5c0ea185ab91bb1c1f8fe5c83e5931b098bb8b3d4d8b3,2025-10-12,Benzinga,2,F;GM,semiconductors_ai__analyst_or_earnings,"Consumer Tech News (Oct 6-10): China Hits Nvidia, Tesla Tests Cybercab, Sunak Joins Microsoft & More","China targets Nvidia&#39;s AI chips; IBM, UiPath, and Mattel unveil new AI deals; Tesla tests Cybercab; TSMC and Applied Digital beat earnings expectations.",success,true,market_roundup_but_relevant,Nvidia,semiconductors_ai,market_roundup,negative,mixed,same_direction_contagion,4.0,4.0,The roundup includes China’s actions against Nvidia and other AI-sector developments that can spill over to semiconductor peers.,gpt-5.4-mini,0.0,2026-06-21T21:24:43+00:00
82b4902479c6d8f2be399417aa7aaae762d1416f5be9203d836208fa43a06904,2025-10-14,SeekingAlpha,1,AVGO,semiconductors_ai__macro_policy,US-China Trade War Escalates To Geopolitical Crisis,China's rare earth export bans for military and AI use are set to increase market volatility. Learn how this impacts the S&P500.,success,true,macro_policy_news,unclear,semiconductors_ai,macro_rates_tariffs_oil_geopolitics,negative,macro_wide,same_direction_contagion,4.0,4.0,"China’s rare earth export bans could disrupt AI and semiconductor supply chains broadly, including AVGO’s sector.",gpt-5.4-mini,0.0,2026-06-21T21:25:16+00:00
6ff9f213773cafb817cc01e5058e90ffb35cdb721d0a773e070c47cd7a9b75c9,2025-10-15,Yahoo,3,AMD;AVGO;META,semiconductors_ai__firm_event,"BlackRock, Nvidia-backed group strikes $40 billion AI data center deal","By Arsheeya Bajwa and Aditya Soni (Reuters) -An investor group including BlackRock, Microsoft and Nvidia is buying one of the world's biggest data center operators with nearly 80 facilities in a deal",success,true,industry_news,BlackRock,semiconductors_ai,merger_acquisition_investment,positive,industry_wide,same_direction_contagion,4.0,4.0,A major AI data center acquisition signals continued infrastructure spending that benefits the broader AI semiconductor ecosystem.,gpt-5.4-mini,0.0,2026-06-21T21:24:51+00:00
baec06b1fa150d9ba0c325e62bf92ceac7150bc5f065ea0a4dfded9d4a29577e,2025-10-15,Yahoo,1,WFC,banks_finance__analyst_or_earnings,Morgan Stanley Wealth Unit Shines in Buoyant Stock Market,"The bull market is doing wonders for the wealth management industry as clients put more money in their accounts and conduct more trades.  The company is one of the nation’s largest wealth managers, with thousands of financial advisors and self-directed brokerage E*Trade.  Total client assets for the wealth management unit in the third quarter rose 18% year over year to $7.05 trillion.",success,true,competitor_company_news,Morgan Stanley,banks_finance,earnings_or_guidance,positive,industry_wide,same_direction_contagion,4.0,4.0,Morgan Stanley’s strong wealth-management results signal a buoyant environment for wealth and brokerage peers.,gpt-5.4-mini,0.0,2026-06-21T21:20:12+00:00
